"","batter","PA","OPS","year","fullname","birthdate"
"21479",65992,629,0.888724,2017,"George Springer","1989-09-19"
"21480",66001,8,0.392857,2017,"Matt Den Dekker","1987-08-10"
"21481",66004,23,0.373913,2017,"Nolan Fontana","1991-06-06"
"21482",66006,259,0.814718,2017,"Jake Marisnick","1991-03-30"
"21483",66068,295,0.713209,2017,"Omar Narvaez","1992-02-10"
"21484",66105,181,0.620953,2017,"Dixon Machado","1992-02-22"
"21485",66263,115,0.690112,2017,"Erik Gonzalez","1991-08-31"
"21486",66288,534,0.732009,2017,"Yolmer Sanchez","1992-06-29"
"21487",66391,675,0.840993,2017,"Jonathan Schoop","1991-10-16"
"21488",66638,629,0.814637,2017,"Corey Dickerson","1989-05-22"
"21489",66662,281,0.483729,2017,"Tyler Saladino","1989-07-20"
"21490",66810,281,0.700606,2017,"Adeiny Hechavarria","1989-04-15"
"21491",46537,7,0.285714,2017,"Anthony Recker","1983-08-29"
"21492",46626,542,0.75558,2017,"Denard Span","1984-02-27"
"21493",46669,63,0.571429,2017,"Justin Ruggiano","1982-04-12"
"21494",46792,48,0.542683,2017,"Scott Van Slyke","1986-07-24"
"21495",47127,425,0.823313,2017,"Ryan Braun","1983-11-17"
"21496",47142,448,0.841133,2017,"Jay Bruce","1987-04-03"
"21497",47493,491,0.850621,2017,"Dexter Fowler","1986-03-22"
"21498",47564,163,0.668766,2017,"A.J. Ellis","1981-04-09"
"21499",47678,534,0.762356,2017,"Carlos Gonzalez","1985-10-17"
"21500",47690,303,0.690544,2017,"Nick Hundley","1983-09-08"
"21501",47910,158,0.525003,2017,"Jose Lobaton","1984-10-21"
"21502",48037,301,0.875235,2017,"Adam Lind","1983-07-17"
"21503",48318,318,0.751603,2017,"Eduardo Nunez","1987-06-15"
"21504",48560,147,0.636054,2017,"Martin Prado","1983-10-27"
"21505",48633,593,0.838984,2017,"Mark Reynolds","1983-08-03"
"21506",48685,359,0.751058,2017,"Manny Pina","1987-06-05"
"21507",48766,214,0.617009,2017,"Michael Saunders","1986-11-19"
"21508",48901,171,0.638158,2017,"Pablo Sandoval","1986-08-11"
"21509",49024,149,0.842729,2017,"Neil Walker","1985-09-10"
"21510",49024,299,0.780436,2017,"Neil Walker","1985-09-10"
"21511",49076,309,0.886881,2017,"Kurt Suzuki","1983-10-04"
"21512",49545,89,0.59632,2017,"Adam Rosales","1983-05-20"
"21513",49622,49,0.866016,2017,"Pedro Florimon","1986-12-10"
"21514",49890,425,0.792707,2017,"Gerardo Parra","1987-05-06"
"21515",50096,41,0.381258,2017,"Chris Marrero","1988-07-02"
"21516",50106,530,0.931255,2017,"Tommy Pham","1988-03-08"
"21517",50131,31,0.5,2017,"Kris Negron","1986-02-01"
"21518",50152,15,0.761905,2017,"Chad Huffman","1985-04-29"
"21519",50228,79,0.48546,2017,"Chris Heisey","1984-12-14"
"21520",50312,593,0.927557,2017,"Daniel Murphy","1985-04-01"
"21521",50845,272,0.661376,2017,"Juan Lagares","1989-03-17"
"21522",51110,503,0.738685,2017,"David Freese","1983-04-28"
"21523",51312,116,0.743239,2017,"Nori Aoki","1982-01-05"
"21524",51557,512,0.730762,2017,"Yangervis Solarte","1987-07-03"
"21525",51611,306,0.735656,2017,"Miguel Rojas","1989-02-24"
"21526",51656,307,0.897467,2017,"Jose Martinez","1988-07-25"
"21527",51885,348,0.652396,2017,"Gorkys Hernandez","1987-09-07"
"21528",51938,24,0.257576,2017,"Drew Stubbs","1984-10-04"
"21529",51991,543,0.94467,2017,"Justin Turner","1984-11-23"
"21530",52260,577,0.795629,2017,"David Peralta","1987-08-14"
"21531",52296,433,0.749089,2017,"Jon Jay","1985-03-15"
"21532",52341,3,0,2017,"Quintin Berry","1984-11-21"
"21533",52499,3,0,2017,"Alberto Rosario","1987-01-10"
"21534",52532,370,0.823173,2017,"Tyler Flowers","1986-01-24"
"21535",52804,725,0.999824,2017,"Charlie Blackmon","1986-07-01"
"21536",53004,321,0.891544,2017,"Yoenis Cespedes","1985-10-18"
"21537",54187,16,0.543269,2017,"Leonys Martin","1988-03-06"
"21538",55752,507,0.932561,2017,"Zack Cozart","1985-08-12"
"21539",55773,15,0.497436,2017,"Charlie Culberson","1989-04-10"
"21540",55784,376,0.735082,2017,"Travis d'Arnaud","1989-02-10"
"21541",55831,398,0.727007,2017,"Daniel Descalso","1986-10-19"
"21542",55889,176,0.619762,2017,"Alexi Amarista","1989-04-06"
"21543",56034,339,0.711974,2017,"Starling Marte","1988-10-09"
"21544",56104,165,0.711283,2017,"Devin Mesoraco","1988-06-19"
"21545",56196,291,0.878825,2017,"Lucas Duda","1986-02-03"
"21546",56289,514,0.989087,2017,"Freddie Freeman","1989-09-12"
"21547",56298,83,0.474292,2017,"Eric Fryer","1985-08-26"
"21548",56444,577,0.793361,2017,"Cesar Hernandez","1990-05-23"
"21549",56734,143,0.668113,2017,"Hector Sanchez","1989-11-17"
"21550",56736,75,0.653868,2017,"Adrian Sanchez","1990-08-16"
"21551",56945,129,0.789447,2017,"Stephen Vogt","1984-11-01"
"21552",57191,175,0.865191,2017,"Jonathan Lucroy","1986-06-13"
"21553",57268,344,0.837323,2017,"Jose Pirela","1989-11-21"
"21554",57302,663,0.690202,2017,"Freddy Galvis","1989-11-14"
"21555",57396,481,0.715249,2017,"Jason Heyward","1989-08-09"
"21556",57514,691,0.899178,2017,"Anthony Rizzo","1989-08-08"
"21557",57552,299,0.770127,2017,"Eric Sogard","1986-05-22"
"21558",57556,692,1.00721,2017,"Giancarlo Stanton","1989-11-08"
"21559",57712,465,0.631774,2017,"Matt Wieters","1986-05-21"
"21560",57748,87,0.505891,2017,"Conor Gillaspie","1987-07-18"
"21561",57758,570,0.708738,2017,"Brandon Crawford","1987-01-21"
"21562",57774,10,0.875,2017,"Chase d'Arnaud","1987-01-21"
"21563",57774,51,0.421369,2017,"Chase d'Arnaud","1987-01-21"
"21564",57850,362,0.794725,2017,"Wilmer Flores","1991-08-06"
"21565",57951,542,0.770988,2017,"Josh Harrison","1987-07-08"
"21566",58159,71,0.722151,2017,"Dusty Coleman","1987-04-20"
"21567",58217,14,0.978022,2017,"Tim Federowicz","1987-08-05"
"21568",58261,43,0.492656,2017,"Carlos Moncrief","1988-11-03"
"21569",58394,8,0,2017,"Steve Lombardozzi","1988-09-20"
"21570",58450,558,0.732539,2017,"Jordy Mercer","1986-08-27"
"21571",58470,203,0.668396,2017,"Tyler Moore","1987-01-30"
"21572",58488,214,0.813288,2017,"Daniel Nava","1983-02-22"
"21573",58495,31,0.527295,2017,"Kirk Nieuwenhuis","1987-08-07"
"21574",58548,568,0.861186,2017,"Buster Posey","1987-03-27"
"21575",58862,13,0.237179,2017,"Daniel Ortiz","1990-01-05"
"21576",58880,695,0.716232,2017,"Dee Gordon","1988-04-22"
"21577",58899,112,0.749804,2017,"Alex Avila","1987-01-29"
"21578",58915,439,0.677667,2017,"Logan Forsythe","1987-01-14"
"21579",59021,458,0.703826,2017,"Hernan Perez","1991-03-26"
"21580",59112,718,0.759016,2017,"Ender Inciarte","1990-10-29"
"21581",59145,679,0.923676,2017,"Marcell Ozuna","1990-11-12"
"21582",59275,257,1.10714,2017,"J.D. Martinez","1987-08-21"
"21583",59285,3,0,2017,"Grant Green","1987-09-27"
"21584",59307,665,0.966338,2017,"Paul Goldschmidt","1987-09-10"
"21585",59339,682,0.782947,2017,"DJ LeMahieu","1988-07-13"
"21586",59346,551,0.87747,2017,"Eric Thames","1986-11-10"
"21587",59421,89,0.5755,2017,"Nick Franklin","1991-03-02"
"21588",59480,63,0.618877,2017,"Gift Ngoepe","1990-01-18"
"21589",59497,97,0.608129,2017,"Hyun-Soo Kim","1988-01-12"
"21590",59582,314,0.858242,2017,"Matt Adams","1988-08-31"
"21591",59582,53,0.735456,2017,"Matt Adams","1988-08-31"
"21592",59584,412,0.855935,2017,"Aaron Altherr","1991-01-14"
"21593",59586,680,0.958965,2017,"Nolan Arenado","1991-04-16"
"21594",59592,423,0.749593,2017,"Tucker Barnhart","1991-01-07"
"21595",59603,429,0.901776,2017,"Justin Bour","1988-05-28"
"21596",59641,145,0.616013,2017,"Reymond Fuentes","1991-02-12"
"21597",59654,633,0.634415,2017,"Billy Hamilton","1990-09-09"
"21598",59656,61,1.01955,2017,"Jeremy Hazelbaker","1987-08-14"
"21599",59660,342,0.728793,2017,"Enrique Hernandez","1991-08-24"
"21600",59688,436,0.664835,2017,"Jonathan Villar","1991-05-02"
"21601",59755,14,0.0714286,2017,"Cristhian Adames","1991-07-26"
"21602",59768,152,0.601676,2017,"Danny Santana","1990-11-07"
"21603",59818,111,0.625433,2017,"Tomas Telis","1991-06-18"
"21604",59871,311,0.836566,2017,"Jesus Aguilar","1990-06-30"
"21605",60002,256,0.61857,2017,"Chris Herrmann","1987-11-24"
"21606",60095,13,0.692308,2017,"Ildemaro Vargas","1991-07-16"
"21607",60150,122,0.806733,2017,"Lane Adams","1989-11-13"
"21608",60187,622,0.834575,2017,"Matt Carpenter","1985-11-26"
"21609",60238,74,0.613215,2017,"Dustin Garneau","1987-08-13"
"21610",60408,442,0.758369,2017,"Randal Grichuk","1991-08-13"
"21611",60423,607,0.875437,2017,"Domingo Santana","1992-08-05"
"21612",60633,7,0.428571,2017,"John Ryan Murphy","1991-05-13"
"21613",60635,649,0.792042,2017,"Wil Myers","1990-12-10"
"21614",60669,197,0.708506,2017,"Ryan Schimpf","1988-04-11"
"21615",60737,55,0.483488,2017,"Trayce Thompson","1991-03-15"
"21616",60747,7,0.285714,2017,"Christian Bethancourt","1991-09-02"
"21617",60831,463,0.718991,2017,"Keon Broxton","1990-05-07"
"21618",60927,104,0.600909,2017,"Ty Kelly","1988-07-20"
"21619",60931,386,0.741468,2017,"Chris Owings","1991-08-12"
"21620",60932,466,0.80106,2017,"A.J. Pollock","1987-12-05"
"21621",65767,451,0.823354,2017,"Brandon Belt","1988-04-20"
"21622",65816,27,0.462222,2017,"Mike Freeman","1987-08-04"
"21623",65816,5,0,2017,"Mike Freeman","1987-08-04"
"21624",65828,10,0.5,2017,"Rocky Gale","1988-02-22"
"21625",65846,32,0.392857,2017,"Stephen Cardullo","1987-08-31"
"21626",65856,195,0.674797,2017,"Jabari Blash","1989-07-04"
"21627",65863,38,0.425061,2017,"Christian Colon","1989-05-14"
"21628",65867,464,0.757697,2017,"Derek Dietrich","1989-07-18"
"21629",65870,482,0.766596,2017,"Yasmani Grandal","1988-11-08"
"21630",65906,331,0.716043,2017,"Cameron Rupp","1988-09-28"
"21631",65918,23,0.535885,2017,"Matt Szczur","1989-07-20"
"21632",70764,101,0.731725,2018,"Brian Goodwin","1990-11-02"
"21633",57278,647,0.728874,2018,"Starlin Castro","1990-03-24"
"21634",57302,656,0.679635,2018,"Freddy Galvis","1989-11-14"
"21635",57396,489,0.730846,2018,"Jason Heyward","1989-08-09"
"21636",57478,218,0.766714,2018,"Mike Moustakas","1988-09-11"
"21637",57514,665,0.845904,2018,"Anthony Rizzo","1989-08-08"
"21638",57552,113,0.40602,2018,"Eric Sogard","1986-05-22"
"21639",68945,332,0.653219,2018,"JT Riddle","1991-10-12"
"21640",100736,560,0.727165,2018,"Matt Duffy","1991-01-15"
"21641",52532,296,0.699782,2018,"Tyler Flowers","1986-01-24"
"21642",59432,507,1.07117,2017,"Mike Trout","1991-08-07"
"21643",59467,248,0.664255,2017,"Roberto Perez","1988-12-23"
"21644",59497,142,0.592965,2017,"Hyun-Soo Kim","1988-01-12"
"21645",59617,5,1.6,2017,"Darrell Ceciliani","1990-06-22"
"21646",59016,561,0.885471,2017,"Avisail Garcia","1991-06-12"
"21647",59074,21,0.392857,2017,"Carlos Perez","1990-10-27"
"21648",59218,34,0.790441,2017,"Pedro Alvarez","1987-02-06"
"21649",59265,652,0.864158,2017,"Khris Davis","1987-12-21"
"21650",70851,544,0.773103,2018,"Mallex Smith","1993-05-06"
"21651",58147,95,0.845998,2018,"Lonnie Chisenhall","1988-10-04"
"21652",58217,35,0.522689,2018,"Tim Federowicz","1987-08-05"
"21653",58329,19,0.540936,2018,"Corban Joseph","1988-10-28"
"21654",58420,209,0.643861,2018,"Jefry Marte","1991-06-21"
"21655",58692,594,0.807594,2018,"Justin Smoak","1986-12-05"
"21656",58767,269,0.540331,2018,"Christian Vazquez","1990-08-21"
"21657",58809,569,0.828555,2018,"Didi Gregorius","1990-02-18"
"21658",58831,74,0.494852,2018,"Jason Castro","1987-06-18"
"21659",58842,280,0.575235,2018,"Caleb Joseph","1986-06-18"
"21660",58880,588,0.637349,2018,"Dee Gordon","1988-04-22"
"21661",58915,205,0.648232,2018,"Logan Forsythe","1987-01-14"
"21662",59016,385,0.718722,2018,"Avisail Garcia","1991-06-12"
"21663",59074,53,0.421369,2018,"Carlos Perez","1990-10-27"
"21664",59218,127,0.697879,2018,"Pedro Alvarez","1987-02-06"
"21665",59265,654,0.874299,2018,"Khris Davis","1987-12-21"
"21666",60649,102,0.598988,2018,"Josh Phegley","1988-02-12"
"21667",69538,5,0.4,2018,"Terrance Gore","1991-06-08"
"21668",70466,29,0.394636,2018,"Michael Marjama","1989-07-20"
"21669",70770,29,0.858238,2017,"Dwight Smith Jr.","1992-10-26"
"21670",70799,68,0.763283,2017,"J.D. Davis","1993-04-27"
"21671",70802,166,0.855763,2017,"Nicky Delmonico","1992-07-12"
"21672",70804,166,0.663393,2017,"Derek Fisher","1993-08-21"
"21673",70851,282,0.68404,2017,"Mallex Smith","1993-05-06"
"21674",70950,332,0.691844,2017,"Bradley Zimmer","1992-11-27"
"21675",70972,6,0,2017,"AJ Reed","1993-05-10"
"21676",71175,83,0.667406,2017,"Sam Travis","1993-08-27"
"21677",99903,435,0.840078,2017,"Mike Zunino","1991-03-25"
"21678",99914,410,0.842593,2017,"Mitch Haniger","1990-12-23"
"21679",100036,136,0.40724,2017,"Luke Maile","1991-02-06"
"21680",100152,8,0.375,2017,"Anthony Alford","1994-07-20"
"21681",100182,277,0.621191,2017,"Joey Rickard","1991-05-21"
"21682",100193,197,0.728654,2017,"Devon Travis","1991-02-21"
"21683",100279,616,0.745435,2017,"Nomar Mazara","1995-04-26"
"21684",100317,40,0.416216,2017,"Rob Refsnyder","1991-03-26"
"21685",100317,58,0.496388,2017,"Rob Refsnyder","1991-03-26"
"21686",100344,60,0.459569,2017,"Adalberto Mondesi","1995-07-27"
"21687",100349,8,1.48214,2017,"Miguel Andujar","1995-03-02"
"21688",100488,254,0.633988,2017,"Daniel Robertson","1994-03-22"
"21689",100502,481,0.940615,2017,"Carlos Correa","1994-09-22"
"21690",100631,511,0.727649,2017,"Byron Buxton","1993-12-18"
"21691",100641,92,0.874262,2017,"Boog Powell","1993-01-14"
"21692",100641,43,0.503968,2017,"Boog Powell","1993-01-14"
"21693",100666,14,0.972528,2017,"Joey Wendle","1990-04-26"
"21694",100668,216,1.00265,2017,"Matt Olson","1994-03-29"
"21695",100767,253,0.662698,2017,"Bruce Maxwell","1990-12-20"
"21696",100776,4,0,2017,"Ian Parmley","1989-12-19"
"21697",101568,31,0.624731,2017,"Anthony Santander","1994-10-19"
"21698",101601,66,0.708516,2017,"Tzu-Wei Lin","1994-02-15"
"21699",101657,110,0.503186,2017,"Jorge Soler","1992-02-25"
"21700",101996,75,0.579094,2017,"Richard Urena","1996-02-26"
"21701",102005,675,0.906409,2017,"Jose Abreu","1987-01-29"
"21702",102034,605,0.753868,2017,"Ryon Healy","1992-01-10"
"21703",102040,12,1.23485,2017,"Colin Moran","1992-10-01"
"21704",102106,76,0.602113,2017,"Franklin Barreto","1996-02-27"
"21705",102267,426,0.652082,2017,"Guillermo Heredia","1991-01-31"
"21706",102429,142,0.715367,2017,"Clint Frazier","1994-09-06"
"21707",102436,309,0.749655,2017,"Chad Pinder","1992-03-29"
"21708",102503,606,0.678534,2017,"Tim Anderson","1993-06-23"
"21709",102578,336,0.517148,2017,"Adam Engel","1991-12-09"
"21710",102593,52,0.636288,2017,"Mitch Garver","1991-01-15"
"21711",102653,586,0.825913,2017,"Trey Mancini","1992-03-18"
"21712",102743,22,1.23232,2017,"Chance Sisco","1995-02-24"
"21713",102749,19,0.513158,2017,"Tyler Smith","1991-07-01"
"21714",102779,63,0.44636,2017,"Tyler Wade","1994-11-23"
"21715",102864,14,0.368132,2017,"Francisco Mejia","1995-10-27"
"21716",103340,45,0.821705,2017,"Garrett Cooper","1990-12-25"
"21717",103380,107,0.611077,2017,"Zack Granite","1992-09-17"
"21718",103417,39,0.499653,2017,"Tony Kemp","1991-10-31"
"21719",103546,67,0.852948,2017,"Tyler White","1990-10-29"
"21720",103726,179,0.678878,2017,"Yandy Diaz","1991-08-08"
"21721",104042,240,0.819482,2017,"Rafael Devers","1996-10-24"
"21722",104718,39,0.624908,2017,"Greg Allen","1993-03-15"
"21723",104744,326,0.785297,2017,"Matt Chapman","1993-04-28"
"21724",105432,231,0.749723,2017,"Yoan Moncada","1995-05-27"
"21725",105574,658,0.775682,2017,"Andrew Benintendi","1994-07-06"
"21726",105665,37,0.677266,2017,"Willie Calhoun","1994-11-04"
"21727",107930,63,0.554762,2017,"Austin Hays","1995-07-05"
"21728",1020,289,0.714656,2017,"Jayson Werth","1979-05-20"
"21729",1113,499,0.752722,2017,"Brandon Phillips","1981-06-28"
"21730",1184,215,0.64939,2017,"Ichiro Suzuki","1973-10-22"
"21731",16632,353,0.728394,2017,"Chase Utley","1978-12-17"
"21732",31340,256,0.694398,2017,"Gregor Blanco","1983-12-24"
"21733",31391,543,0.75093,2017,"Yadier Molina","1982-07-13"
"21734",31485,252,0.641831,2017,"Adrian Gonzalez","1982-05-08"
"21735",31511,561,0.727922,2017,"Jose Reyes","1983-06-11"
"21736",31602,203,0.599808,2017,"Jeff Mathis","1983-03-31"
"21737",32318,370,0.648076,2017,"Erick Aybar","1984-01-14"
"21738",32835,144,0.549252,2017,"Andres Blanco","1984-04-11"
"21739",34706,301,0.681608,2017,"Aledmys Diaz","1990-08-01"
"21740",36252,132,0.65395,2017,"Curtis Granderson","1981-03-16"
"21741",36252,395,0.814889,2017,"Curtis Granderson","1981-03-16"
"21742",36436,63,0.656746,2017,"Franklin Gutierrez","1983-02-21"
"21743",36585,112,0.670859,2017,"Ryan Hanigan","1980-08-16"
"21744",39835,112,0.804847,2017,"Miguel Montero","1983-07-09"
"21745",40007,40,0.555556,2017,"Michael Morse","1982-03-22"
"21746",40963,58,0.462324,2017,"Jhonny Peralta","1982-05-28"
"21747",41409,69,0.735117,2017,"Ryan Raburn","1981-04-17"
"21748",41774,50,0.999072,2017,"Rene Rivera","1983-07-31"
"21749",41774,187,0.668879,2017,"Rene Rivera","1983-07-31"
"21750",43258,144,0.462509,2017,"Chris Stewart","1982-02-19"
"21751",45386,97,0.58857,2017,"Mike Aviles","1981-03-13"
"21752",45398,540,0.784887,2017,"Asdrubal Cabrera","1985-11-13"
"21753",45430,80,0.485294,2017,"Aaron Hill","1982-03-21"
"21754",45436,467,0.781067,2017,"Matt Kemp","1984-09-23"
"21755",45437,156,0.851337,2017,"Howie Kendrick","1983-07-12"
"21756",45437,178,0.836599,2017,"Howie Kendrick","1983-07-12"
"21757",45446,670,0.738217,2017,"Nick Markakis","1983-11-17"
"21758",45465,539,0.700794,2017,"Hunter Pence","1983-04-13"
"21759",45471,47,0.677438,2017,"Sean Rodriguez","1985-04-26"
"21760",45471,106,0.528401,2017,"Sean Rodriguez","1985-04-26"
"21761",45487,707,1.03185,2017,"Joey Votto","1983-09-10"
"21762",45495,496,0.692526,2017,"Ben Zobrist","1981-05-26"
"21763",45606,106,0.659782,2017,"Stephen Drew","1983-03-16"
"21764",45623,576,0.930158,2017,"Ryan Zimmerman","1984-09-28"
"21765",45744,44,0.360526,2017,"Emilio Bonifacio","1985-04-23"
"21766",45844,304,0.711917,2017,"Francisco Cervelli","1986-03-06"
"21767",45858,70,0.546461,2017,"Alejandro De Aza","1984-04-11"
"21768",45945,373,0.700777,2017,"Ian Desmond","1985-09-20"
"21769",45962,38,0.756966,2017,"Andre Ethier","1982-04-10"
"21770",46150,316,0.86546,2017,"Chris Iannetta","1983-04-08"
"21771",46195,302,0.730158,2017,"John Jaso","1983-09-19"
"21772",46400,650,0.849042,2017,"Andrew McCutchen","1986-10-10"
"21773",34302,645,0.923755,2017,"Nelson Cruz","1980-07-01"
"21774",34484,38,0.595029,2017,"Rajai Davis","1980-10-19"
"21775",34484,328,0.646911,2017,"Rajai Davis","1980-10-19"
"21776",37052,427,0.747795,2017,"Matt Holliday","1980-01-15"
"21777",38161,2,2.5,2017,"Erik Kratz","1980-06-15"
"21778",39835,101,0.488904,2017,"Miguel Montero","1983-07-09"
"21779",42127,145,0.6645,2017,"Carlos Ruiz","1979-01-22"
"21780",43102,48,0.675595,2017,"Geovany Soto","1983-01-20"
"21781",45365,112,0.661635,2017,"Rickie Weeks","1982-09-13"
"21782",45379,608,0.752808,2017,"Kendrys Morales","1983-06-20"
"21783",45397,428,0.771449,2017,"Melky Cabrera","1984-08-11"
"21784",45397,238,0.701624,2017,"Melky Cabrera","1984-08-11"
"21785",45435,635,0.787428,2017,"Adam Jones","1985-08-01"
"21786",45438,613,0.725192,2017,"Ian Kinsler","1982-06-22"
"21787",45447,365,0.731029,2017,"Russell Martin","1983-02-15"
"21788",45449,399,0.758838,2017,"Brian McCann","1984-02-20"
"21789",45457,401,0.707479,2017,"Brandon Moss","1983-09-16"
"21790",45464,463,0.760389,2017,"Dustin Pedroia","1983-08-17"
"21791",45492,276,0.709295,2017,"Chris Young","1983-09-05"
"21792",45794,325,0.763915,2017,"Ezequiel Carrera","1987-06-11"
"21793",46027,409,0.749944,2017,"Jacoby Ellsbury","1983-09-11"
"21794",46184,28,0.188034,2017,"Paul Janish","1982-10-12"
"21795",46262,645,0.807662,2017,"Jed Lowrie","1984-04-17"
"21796",46522,129,0.896342,2017,"Colby Rasmus","1986-08-11"
"21797",46607,199,0.633525,2017,"Trevor Plouffe","1986-06-15"
"21798",46607,114,0.510683,2017,"Trevor Plouffe","1986-06-15"
"21799",46714,26,0.116923,2017,"Jarrod Saltalamacchia","1985-05-02"
"21800",46716,603,0.685695,2017,"Mark Trumbo","1986-01-16"
"21801",46724,260,0.677593,2017,"Troy Tulowitzki","1984-10-10"
"21802",46752,401,0.726541,2017,"Luis Valbuena","1985-11-30"
"21803",46943,93,0.720171,2017,"Jim Adduci","1985-05-15"
"21804",46980,689,0.808438,2017,"Elvis Andrus","1988-08-26"
"21805",47142,169,0.807871,2017,"Jay Bruce","1987-04-03"
"21806",47155,177,0.603109,2017,"Drew Butera","1983-08-09"
"21807",47202,645,0.802859,2017,"Lorenzo Cain","1986-04-13"
"21808",47236,208,0.653219,2017,"Chris Carter","1986-12-18"
"21809",47454,682,0.777683,2017,"Brett Gardner","1983-08-24"
"21810",47575,225,0.731496,2017,"Chris Gimenez","1982-12-27"
